Drive homing rate,Resistance formation rate,rate wt,rate dr,rate of function preserving resistance,rate of function disrupting resistance,rate of inds with at least 1 drive copy,ending pop size
0.99,0.06,0,0,0,0,0,0
0.99,0.07,0,0,0,0,0,0
0.99,0.08,0,0,0,0,0,0
0.54,0.45,0,0.37123,0.12413,0.50464,0.613689,862
0.99,0.09,0,0,0,0,0,0
0.99,0.1,0,0,0,0,0,0
0.99,0.11,0,0,0,0,0,0
0.99,0.12,0,0,0,0,0,0
0.99,0.13,0,0,0,0,0,0
0.99,0.14,0,0,0,0,0,0
0.99,0.15,0,0,0,0,0,0
0.99,0.16,0,0,0,0,0,0
0.99,0.17,0,0,0,0,0,0
0.99,0.18,0,0,0,0,0,0
0.54,0.46,0,0.352654,0.122427,0.524919,0.576381,923
0.99,0.19,0,0,0,0,0,0
0.99,0.2,0,0,0,0,0,0
0.99,0.21,0,0,0,0,0,0
0.99,0.22,0,0,0,0,0,0
0.99,0.23,0,0,0,0,0,0
0.99,0.24,0,0,0,0,0,0
0.99,0.25,0,0,0,0,0,0
0.99,0.26,0,0,0,0,0,0
0.99,0.27,0,0,0,0,0,0
0.99,0.28,0,0,0,0,0,0
0.54,0.47,0,0.35871,0.134194,0.507097,0.584516,775
0.99,0.29,0,0,0,0,0,0
0.99,0.3,0,0,0,0,0,0
0.99,0.31,0,0,0,0,0,0
0.99,0.32,0,0,0,0,0,0
0.99,0.33,0,0,0,0,0,0
0.99,0.34,0,0,0,0,0,0
0.99,0.35,0,0,0,0,0,0
0.99,0.36,0,0,0,0,0,0
0.99,0.37,0,0,0,0,0,0
0.99,0.38,0,0,0,0,0,0
0.54,0.48,0,0.335435,0.122951,0.541614,0.566204,793
0.99,0.39,0,0,0,0,0,0
0.99,0.4,0,0,0,0,0,0
0.99,0.41,0,0,0,0,0,0
0.99,0.42,0,0,0,0,0,0
0.99,0.43,0,0,0,0,0,0
0.99,0.44,0,0,0,0,0,0
0.99,0.45,0,0,0,0,0,0
0.99,0.46,0,0,0,0,0,0
0.99,0.47,0,0,0,0,0,0
0.99,0.48,0,0,0,0,0,0
0.5,0.24,0,0.549354,0.140221,0.310424,0.808118,1084
0.54,0.49,0,0.361813,0.1211,0.517088,0.58841,673
0.99,0.49,0,0,0,0,0,0
0.55,0,0.151469,0.848531,0,0,0.97771,987
0.55,0.01,0.155429,0.818301,0.0122592,0.0140105,0.976357,1142
0.55,0.02,0.072407,0.818982,0.0680039,0.0406067,0.970646,1022
0.55,0.03,0.0275271,0.786552,0.148466,0.0374549,0.971119,1108
0.55,0.04,0.0480864,0.792934,0.0996075,0.0593719,0.961727,1019
0.55,0.05,0.00823422,0.767612,0.151418,0.0727356,0.941446,1093
0.55,0.06,0.00169109,0.782976,0.132469,0.0828636,0.958286,887
0.55,0.07,0,0.742316,0.154713,0.102971,0.9375,976
0.55,0.08,0,0.729648,0.158794,0.111558,0.936683,995
0.5,0.25,0,0.523057,0.152861,0.324082,0.76772,1171
0.55,0.09,0,0.738911,0.147177,0.113911,0.929435,992
0.55,0.1,0,0.726834,0.142857,0.130309,0.930502,1036
0.55,0.11,0.0108142,0.697837,0.131679,0.159669,0.910941,786
0.55,0.12,0,0.692436,0.149055,0.158509,0.913237,899
0.55,0.13,0,0.686373,0.151303,0.162325,0.908818,998
0.55,0.14,0,0.679606,0.134994,0.1854,0.914253,863
0.55,0.15,0,0.662037,0.142196,0.195767,0.87963,756
0.55,0.16,0,0.660736,0.150307,0.188957,0.892025,815
0.55,0.17,0,0.629202,0.14916,0.221639,0.87395,952
0.55,0.18,0,0.63427,0.138202,0.227528,0.865169,890
0.5,0.26,0,0.516145,0.159939,0.323915,0.76892,991
0.55,0.19,0,0.618743,0.159212,0.222045,0.865815,939
0.55,0.2,0,0.624307,0.13817,0.237523,0.863216,1082
0.55,0.21,0,0.586631,0.157219,0.25615,0.825668,935
0.55,0.22,0,0.614642,0.122588,0.26277,0.860386,881
0.55,0.23,0,0.582439,0.137561,0.28,0.825366,1025
0.55,0.24,0,0.566392,0.142186,0.291422,0.813161,851
0.55,0.25,0,0.564433,0.138531,0.297036,0.818299,776
0.55,0.26,0,0.542033,0.128607,0.32936,0.799247,797
0.55,0.27,0,0.552,0.158667,0.289333,0.810667,750
0.55,0.28,0,0.545783,0.139759,0.314458,0.798795,830
0.5,0.27,0,0.492901,0.157201,0.349899,0.74645,986
0.55,0.29,0,0.502433,0.142944,0.354623,0.744526,822
0.55,0.3,0,0.487321,0.128997,0.383682,0.742007,907
0.55,0.31,0,0.498909,0.133588,0.367503,0.751363,917
0.55,0.32,0,0.501312,0.138451,0.360236,0.748031,762
0.55,0.33,0,0.466704,0.151242,0.382054,0.707675,886
0.55,0.34,0,0.466766,0.125,0.408234,0.704365,1008
0.55,0.35,0,0.451488,0.127426,0.421087,0.714101,773
0.55,0.36,0,0.45292,0.140644,0.406436,0.697259,839
0.55,0.37,0,0.446023,0.132955,0.421023,0.7,880
0.55,0.38,0,0.41394,0.147226,0.438834,0.674253,703
0.5,0.28,0,0.498588,0.161488,0.339925,0.753296,1062
0.55,0.39,0,0.455319,0.119858,0.424823,0.704965,705
0.55,0.4,0,0.428009,0.128234,0.443757,0.674916,889
0.55,0.41,0,0.401079,0.13789,0.461031,0.646283,834
0.55,0.42,0,0.378716,0.127229,0.494055,0.60761,841
0.55,0.43,0,0.378472,0.140972,0.480556,0.611111,720
0.55,0.44,0,0.392562,0.126722,0.480716,0.644628,726
0.55,0.45,0,0.365605,0.119745,0.51465,0.603822,785
0.55,0.46,0,0.349882,0.134161,0.515957,0.579196,846
0.55,0.47,0,0.360465,0.129845,0.50969,0.589147,774
0.55,0.48,0,0.350806,0.129032,0.520161,0.575806,620
0.5,0.02,0.0273109,0.800945,0.131828,0.039916,0.961134,952
0.5,0.29,0,0.49619,0.151429,0.352381,0.751429,1050
0.55,0.49,0,0.348432,0.119048,0.53252,0.574913,861
0.56,0,0.169966,0.830034,0,0,0.984509,1162
0.56,0.01,0.112186,0.839942,0.0352998,0.0125725,0.976789,1034
0.56,0.02,0.0644841,0.821925,0.0887897,0.0248016,0.974206,1008
0.56,0.03,0.0635268,0.805038,0.0898138,0.041621,0.955093,913
0.56,0.04,0.0246517,0.792069,0.131297,0.0519829,0.963558,933
0.56,0.05,0.0239064,0.797558,0.111394,0.0671414,0.96236,983
0.56,0.06,0.048731,0.772589,0.0984772,0.080203,0.963452,985
0.56,0.07,0,0.760349,0.150327,0.0893246,0.948802,918
0.56,0.08,0,0.75,0.134403,0.115597,0.949115,904
0.5,0.3,0,0.455083,0.141844,0.403073,0.692671,846
0.56,0.09,0.0095613,0.721597,0.131046,0.137795,0.938133,889
0.56,0.1,0,0.733629,0.142064,0.124306,0.921199,901
0.56,0.11,0.0127119,0.721398,0.135593,0.130297,0.920551,944
0.56,0.12,0,0.700438,0.139102,0.16046,0.913472,913
0.56,0.13,0,0.71059,0.12515,0.16426,0.918171,831
0.56,0.14,0,0.674023,0.140605,0.185372,0.9029,793
0.56,0.15,0,0.675694,0.126816,0.19749,0.899604,757
0.56,0.16,0,0.63557,0.133557,0.230872,0.856376,745
0.56,0.17,0,0.664018,0.125993,0.209989,0.896708,881
0.56,0.18,0,0.635,0.145556,0.219444,0.866667,900
0.5,0.31,0,0.466942,0.162534,0.370523,0.732782,1089
0.56,0.19,0,0.623345,0.148616,0.228039,0.865223,831
0.56,0.2,0,0.588683,0.15778,0.253536,0.832427,919
0.56,0.21,0,0.620536,0.116709,0.262755,0.857143,784
0.56,0.22,0,0.612778,0.132778,0.254444,0.853333,900
0.56,0.23,0,0.575871,0.133706,0.290423,0.834577,804
0.56,0.24,0,0.558786,0.145386,0.295828,0.800253,791
0.56,0.25,0,0.578913,0.140362,0.280724,0.820181,773
0.56,0.26,0,0.53022,0.135165,0.334615,0.779121,910
0.56,0.27,0,0.549399,0.135514,0.315087,0.814419,749
0.56,0.28,0,0.526432,0.119677,0.353891,0.787078,681
0.5,0.32,0,0.463918,0.138531,0.397552,0.721649,776
0.56,0.29,0,0.515982,0.13242,0.351598,0.747336,657
0.56,0.3,0,0.517901,0.13642,0.345679,0.765432,810
0.56,0.31,0,0.511728,0.127778,0.360494,0.769136,810
0.56,0.32,0,0.490544,0.12766,0.381797,0.747045,846
0.56,0.33,0,0.476574,0.128843,0.394583,0.720351,683
0.56,0.34,0,0.462944,0.123695,0.413361,0.701461,958
0.56,0.35,0,0.470056,0.119209,0.410734,0.719774,885
0.56,0.36,0,0.479881,0.127422,0.392697,0.736215,671
0.56,0.37,0,0.413978,0.127688,0.458333,0.66129,744
0.56,0.38,0,0.442458,0.134637,0.422905,0.67486,895
0.5,0.33,0,0.448426,0.151466,0.400109,0.704669,921
0.56,0.39,0,0.416908,0.114884,0.468208,0.663295,692
0.56,0.4,0,0.426829,0.137733,0.435438,0.66571,697
0.56,0.41,0,0.403868,0.125142,0.47099,0.653015,879
0.56,0.42,0,0.403226,0.120584,0.47619,0.632873,651
0.56,0.43,0,0.402564,0.142308,0.455128,0.651282,780
0.56,0.44,0,0.403203,0.109331,0.487465,0.647632,718
0.56,0.45,0,0.367028,0.129579,0.503392,0.597015,737
0.56,0.46,0,0.372423,0.134665,0.492912,0.58634,776
0.56,0.47,0,0.346154,0.114615,0.539231,0.584615,650
0.56,0.48,0,0.340102,0.126904,0.532995,0.557107,788
0.5,0.34,0,0.435042,0.149583,0.415375,0.682956,839
0.56,0.49,0,0.37776,0.113565,0.508675,0.623028,634
0.57,0,0.16491,0.83509,0,0,0.977871,949
0.57,0.01,0.107306,0.853881,0.0246575,0.0141553,0.980822,1095
0.57,0.02,0.1,0.816872,0.0514403,0.0316872,0.979424,1215
0.57,0.03,0.0783679,0.815415,0.0680052,0.0382124,0.974093,772
0.57,0.04,0.0106816,0.792981,0.138352,0.0579858,0.965412,983
0.57,0.05,0.0468397,0.814334,0.0778781,0.0609481,0.974041,886
0.57,0.06,0,0.791538,0.128483,0.0799794,0.966976,969
0.57,0.07,0.00747065,0.768943,0.13127,0.0923159,0.956243,937
0.57,0.08,0.0103591,0.741022,0.137431,0.111188,0.939227,724
0.5,0.35,0,0.415263,0.164737,0.42,0.653684,950
0.57,0.09,0.00356718,0.731867,0.142687,0.121879,0.93698,841
0.57,0.1,0.0167598,0.717318,0.132402,0.13352,0.919553,895
0.57,0.11,0,0.737517,0.14305,0.119433,0.935223,741
0.57,0.12,0,0.70786,0.136837,0.155303,0.916667,1056
0.57,0.13,0,0.69914,0.123209,0.17765,0.916905,1047
0.57,0.14,0,0.696771,0.144803,0.158426,0.920283,991
0.57,0.15,0,0.672478,0.139477,0.188045,0.895392,803
0.57,0.16,0,0.66726,0.131673,0.201068,0.900356,843
0.57,0.17,0,0.648707,0.136853,0.21444,0.854526,928
0.57,0.18,0,0.653939,0.138788,0.207273,0.876364,825
0.5,0.36,0,0.407745,0.142369,0.449886,0.659453,878
0.57,0.19,0,0.612121,0.140606,0.247273,0.86303,825
0.57,0.2,0,0.613228,0.131217,0.255556,0.861376,945
0.57,0.21,0,0.648017,0.128187,0.223796,0.872521,706
0.57,0.22,0,0.609177,0.135021,0.255802,0.845992,948
0.57,0.23,0,0.581197,0.135531,0.283272,0.815629,819
0.57,0.24,0,0.568051,0.136678,0.295271,0.821223,867
0.57,0.25,0,0.573939,0.125915,0.300146,0.802343,683
0.57,0.26,0,0.537927,0.138432,0.323641,0.787611,791
0.57,0.27,0,0.544253,0.124713,0.331034,0.802299,870
0.57,0.28,0,0.543247,0.129742,0.327011,0.781487,659
0.5,0.37,0,0.415584,0.134199,0.450216,0.662338,924
0.57,0.29,0,0.528678,0.129676,0.341646,0.785536,802
0.57,0.3,0,0.525552,0.126597,0.347851,0.782811,861
0.57,0.31,0,0.486131,0.126277,0.387591,0.745985,685
0.57,0.32,0,0.498849,0.135788,0.365362,0.743383,869
0.57,0.33,0,0.50246,0.121771,0.375769,0.741697,813
0.57,0.34,0,0.498896,0.133554,0.36755,0.743929,906
0.57,0.35,0,0.467181,0.13964,0.393179,0.712999,777
0.57,0.36,0,0.472936,0.126522,0.400541,0.734777,739
0.57,0.37,0,0.45679,0.135185,0.408025,0.708642,810
0.57,0.38,0,0.441337,0.126876,0.431787,0.687585,733
0.5,0.38,0,0.418239,0.146226,0.435535,0.65304,954
0.57,0.39,0,0.443491,0.121602,0.434907,0.708155,699
0.57,0.4,0,0.428918,0.12601,0.445073,0.672052,619
0.57,0.41,0,0.434174,0.114846,0.45098,0.659664,714
0.57,0.42,0,0.388889,0.121447,0.489664,0.640827,774
0.57,0.43,0,0.405797,0.121981,0.472222,0.64372,828
0.57,0.44,0,0.366619,0.128388,0.504993,0.589158,701
0.57,0.45,0,0.390733,0.111342,0.497925,0.637621,723
0.57,0.46,0,0.345497,0.126553,0.52795,0.569876,644
0.57,0.47,0,0.345165,0.126683,0.528152,0.566707,817
0.57,0.48,0,0.342823,0.130486,0.52669,0.581257,843
0.5,0.03,0.054419,0.775777,0.112111,0.0576923,0.957447,1222
0.5,0.39,0,0.394252,0.148048,0.457701,0.623644,922
0.57,0.49,0,0.364043,0.109123,0.526834,0.601073,559
0.58,0,0.134912,0.865088,0,0,0.991189,908
0.58,0.01,0.109229,0.846379,0.0332944,0.0110981,0.98715,856
0.58,0.02,0.0644599,0.842044,0.0598142,0.0336818,0.98374,861
0.58,0.03,0.0314402,0.820487,0.104462,0.0436105,0.977688,986
0.58,0.04,0.0658714,0.803423,0.0731328,0.0575726,0.961618,964
0.58,0.05,0.0027027,0.797838,0.131351,0.0681081,0.965405,925
0.58,0.06,0.00765766,0.798649,0.12027,0.0734234,0.969369,1110
0.58,0.07,0,0.773671,0.138132,0.0881971,0.955901,771
0.58,0.08,0.00123457,0.778395,0.132716,0.0876543,0.966667,810
0.5,0.4,0,0.376738,0.139697,0.483565,0.618205,791
0.58,0.09,0.0120551,0.745695,0.122847,0.119403,0.938002,871
0.58,0.1,0,0.752132,0.116322,0.131547,0.951279,821
0.58,0.11,0,0.740597,0.137484,0.12192,0.937743,771
0.58,0.12,0,0.733377,0.110821,0.155802,0.926988,767
0.58,0.13,0,0.684106,0.134437,0.181457,0.896689,755
0.58,0.14,0,0.673785,0.149485,0.17673,0.874816,679
0.58,0.15,0,0.683181,0.125163,0.191656,0.90352,767
0.58,0.16,0,0.676955,0.131001,0.192044,0.898491,729
0.58,0.17,0,0.629489,0.123504,0.247008,0.8716,919
0.58,0.18,0,0.644686,0.122919,0.232394,0.891165,781
0.5,0.41,0,0.413284,0.131611,0.455105,0.653137,813
0.58,0.19,0,0.639835,0.135723,0.224442,0.867215,851
0.58,0.2,0,0.618597,0.128062,0.253341,0.857461,898
0.58,0.21,0,0.582454,0.155673,0.261873,0.8219,758
0.58,0.22,0,0.605398,0.120823,0.273779,0.836761,778
0.58,0.23,0,0.607818,0.110971,0.281211,0.846154,793
0.58,0.24,0,0.568396,0.143278,0.288325,0.810142,848
0.58,0.25,0,0.549202,0.138298,0.3125,0.795213,752
0.58,0.26,0,0.543605,0.130814,0.325581,0.805814,860
0.58,0.27,0,0.524832,0.122148,0.35302,0.787919,745
0.58,0.28,0,0.556376,0.114765,0.328859,0.794631,745
0.5,0.42,0,0.36399,0.161917,0.474093,0.595855,772
0.58,0.29,0,0.548272,0.120381,0.331347,0.790226,839
0.58,0.3,0,0.534077,0.130112,0.335812,0.774473,807
0.58,0.31,0,0.50068,0.12381,0.37551,0.759184,735
0.58,0.32,0,0.498413,0.109524,0.392063,0.744444,630
0.58,0.33,0,0.488606,0.134718,0.376676,0.734584,746
0.58,0.34,0,0.477621,0.122762,0.399616,0.7289,782
0.58,0.35,0,0.461814,0.117542,0.420644,0.699284,838
0.58,0.36,0,0.475968,0.100134,0.423899,0.734312,749
0.58,0.37,0,0.460219,0.111111,0.428669,0.710562,729
0.58,0.38,0,0.457194,0.111772,0.431034,0.707491,841
0.5,0.43,0,0.360775,0.134383,0.504843,0.583535,826
0.58,0.39,0,0.432796,0.125,0.442204,0.68414,744
0.58,0.4,0,0.406869,0.116248,0.476882,0.649934,757
0.58,0.41,0,0.417178,0.111196,0.471626,0.671779,652
0.58,0.42,0,0.411369,0.116748,0.471883,0.644254,818
0.58,0.43,0,0.396033,0.134063,0.469904,0.637483,731
0.58,0.44,0,0.387347,0.127636,0.485017,0.623751,901
0.58,0.45,0,0.40625,0.113636,0.480114,0.662879,528
0.58,0.46,0,0.388596,0.110526,0.500877,0.635088,570
0.58,0.47,0,0.381057,0.118943,0.5,0.61674,681
0.58,0.48,0,0.369873,0.11669,0.513437,0.596888,707
0.5,0.44,0,0.382801,0.136986,0.480213,0.614916,657
0.58,0.49,0,0.343251,0.135704,0.521045,0.571843,689
0.59,0,0.141356,0.858644,0,0,0.983763,1047
0.59,0.01,0.0893855,0.872626,0.026257,0.0117318,0.991061,895
0.59,0.02,0.0552326,0.832558,0.0843023,0.027907,0.973256,860
0.59,0.03,0.0381799,0.833682,0.0983264,0.0298117,0.979079,956
0.59,0.04,0.0317164,0.81903,0.0970149,0.0522388,0.968905,804
0.59,0.05,0.0267966,0.792326,0.116931,0.0639464,0.957369,821
0.59,0.06,0.00710594,0.791344,0.132429,0.0691214,0.965116,774
0.59,0.07,0.00973361,0.775615,0.129611,0.085041,0.952869,976
0.59,0.08,0.0334207,0.745085,0.109436,0.112058,0.943644,763
0.5,0.45,0,0.343126,0.143948,0.512926,0.561692,851
0.59,0.09,0,0.735356,0.144874,0.11977,0.935146,956
0.59,0.1,0,0.758117,0.132035,0.109848,0.941558,924
0.59,0.11,0,0.713161,0.123735,0.163105,0.907762,889
0.59,0.12,0,0.714286,0.130411,0.155303,0.918831,924
0.59,0.13,0,0.679487,0.13604,0.184473,0.907407,702
0.59,0.14,0,0.708438,0.131612,0.15995,0.925693,794
0.59,0.15,0,0.686347,0.128536,0.185117,0.899139,813
0.59,0.16,0,0.657233,0.135849,0.206918,0.89434,795
0.59,0.17,0,0.674891,0.116836,0.208273,0.894049,689
0.59,0.18,0,0.663408,0.11243,0.224162,0.882682,716
0.5,0.46,0,0.34592,0.120585,0.533496,0.571255,821
0.59,0.19,0,0.634008,0.130215,0.235777,0.871049,791
0.59,0.2,0,0.642331,0.125767,0.231902,0.874847,815
0.59,0.21,0,0.625181,0.116498,0.258321,0.858177,691
0.59,0.22,0,0.593805,0.137168,0.269027,0.823009,565
0.59,0.23,0,0.609739,0.113169,0.277092,0.84225,729
0.59,0.24,0,0.569182,0.143868,0.28695,0.806604,636
0.59,0.25,0,0.613739,0.113176,0.273086,0.851351,888
0.59,0.26,0,0.578086,0.11272,0.309194,0.81864,794
0.59,0.27,0,0.563946,0.122412,0.313642,0.80268,821
0.59,0.28,0,0.554641,0.120509,0.32485,0.805389,668
0.5,0.47,0,0.344702,0.13135,0.523948,0.566038,689
0.59,0.29,0,0.552672,0.122137,0.325191,0.796947,655
0.59,0.3,0,0.510388,0.126731,0.362881,0.756233,722
0.59,0.31,0,0.507365,0.12275,0.369885,0.754501,611
0.59,0.32,0,0.500984,0.113189,0.385827,0.751969,508
0.59,0.33,0,0.522901,0.11145,0.365649,0.8,655
0.59,0.34,0,0.496112,0.118196,0.385692,0.749611,643
0.59,0.35,0,0.492154,0.10699,0.400856,0.738944,701
0.59,0.36,0,0.483664,0.116103,0.400233,0.729288,857
0.59,0.37,0,0.444986,0.135097,0.419916,0.68663,718
0.59,0.38,0,0.45993,0.123693,0.416376,0.707317,574
0.5,0.48,0,0.341746,0.137108,0.521146,0.579809,733
0.59,0.39,0,0.432271,0.125498,0.442231,0.675963,753
0.59,0.4,0,0.449257,0.10396,0.446782,0.690594,808
0.59,0.41,0,0.428571,0.116071,0.455357,0.688312,616
0.59,0.42,0,0.416064,0.115051,0.468886,0.675832,691
0.59,0.43,0,0.408689,0.117084,0.474227,0.673049,679
0.59,0.44,0,0.40409,0.107898,0.488011,0.627645,709
0.59,0.45,0,0.399609,0.102347,0.498044,0.637549,767
0.59,0.46,0,0.365052,0.117647,0.517301,0.593426,578
0.59,0.47,0,0.383058,0.095952,0.52099,0.637181,667
0.59,0.48,0,0.349365,0.132486,0.518149,0.597096,551
0.5,0.04,0.0658572,0.759382,0.117366,0.0573951,0.946284,1359
0.5,0.49,0,0.312674,0.142758,0.544568,0.538997,718
0.59,0.49,0,0.370856,0.111188,0.517956,0.603591,724
0.6,0,0.149677,0.850323,0,0,0.983226,775
0.6,0.01,0.0942285,0.859246,0.032391,0.0141343,0.98351,849
0.6,0.02,0.0650685,0.854795,0.060274,0.019863,0.979452,730
0.6,0.03,0.0438931,0.808524,0.105598,0.0419847,0.968193,786
0.6,0.04,0.00403226,0.827189,0.126728,0.0420507,0.974654,868
0.6,0.05,0.0458453,0.804441,0.0866762,0.0630372,0.968481,698
0.6,0.06,0,0.786331,0.141007,0.0726619,0.953957,695
0.6,0.07,0.00333704,0.773081,0.117909,0.105673,0.953281,899
0.6,0.08,0,0.774366,0.126168,0.099466,0.94526,749
0.51,0,0.160108,0.839892,0,0,0.98534,1296
0.6,0.09,0.00641026,0.767094,0.111111,0.115385,0.951567,702
0.6,0.1,0,0.735253,0.134831,0.129916,0.938202,712
0.6,0.11,0,0.733117,0.118182,0.148701,0.92987,770
0.6,0.12,0,0.725917,0.127294,0.146789,0.924312,872
0.6,0.13,0.00788436,0.724704,0.113666,0.153745,0.921156,761
0.6,0.14,0,0.674566,0.130058,0.195376,0.884393,865
0.6,0.15,0,0.692903,0.121935,0.185161,0.907097,775
0.6,0.16,0,0.654402,0.132063,0.213535,0.889619,761
0.6,0.17,0,0.664797,0.106592,0.228612,0.884993,713
0.6,0.18,0,0.692359,0.124665,0.182976,0.912869,746
0.51,0.01,0.141558,0.819481,0.0229437,0.0160173,0.975758,1155
0.6,0.19,0,0.628041,0.116517,0.255442,0.868118,781
0.6,0.2,0,0.650266,0.120346,0.229388,0.87766,752
0.6,0.21,0,0.633681,0.120949,0.24537,0.865741,864
0.6,0.22,0,0.617524,0.125869,0.256606,0.856745,719
0.6,0.23,0,0.590659,0.135302,0.274038,0.857143,728
0.6,0.24,0,0.578246,0.13374,0.288013,0.82131,901
0.6,0.25,0,0.586596,0.112952,0.300452,0.84488,664
0.6,0.26,0,0.584306,0.119326,0.296368,0.821012,771
0.6,0.27,0,0.578947,0.101801,0.319252,0.814404,722
0.6,0.28,0,0.579127,0.107776,0.313097,0.828104,733
0.51,0.02,0.0874068,0.789147,0.0936205,0.029826,0.954432,1207
0.6,0.29,0,0.527083,0.136806,0.336111,0.765278,720
0.6,0.3,0,0.526415,0.130189,0.343396,0.781132,530
0.6,0.31,0,0.527301,0.129485,0.343214,0.776911,641
0.6,0.32,0,0.505398,0.126181,0.368421,0.758435,741
0.6,0.33,0,0.503094,0.115099,0.381807,0.738861,808
0.6,0.34,0,0.514925,0.122795,0.36228,0.777476,737
0.6,0.35,0,0.473722,0.106534,0.419744,0.72017,704
0.6,0.36,0,0.481043,0.114534,0.404423,0.71722,633
0.6,0.37,0,0.462707,0.111188,0.426105,0.722376,724
0.6,0.38,0,0.433948,0.117512,0.448541,0.680492,651
0.51,0.03,0.0360598,0.78584,0.129288,0.0488127,0.959543,1137
0.6,0.39,0,0.455882,0.122794,0.421324,0.705882,680
0.6,0.4,0,0.445347,0.127031,0.427622,0.692762,677
0.6,0.41,0,0.41911,0.0993485,0.481542,0.660152,921
0.6,0.42,0,0.41967,0.126126,0.454204,0.660661,666
0.6,0.43,0,0.385734,0.129501,0.484765,0.617729,722
0.6,0.44,0,0.391762,0.132184,0.476054,0.618774,522
0.6,0.45,0,0.385017,0.103659,0.511324,0.614983,574
0.6,0.46,0,0.395748,0.11454,0.489712,0.651578,729
0.6,0.47,0,0.384196,0.118529,0.497275,0.625341,734
0.6,0.48,0,0.357002,0.116371,0.526627,0.573964,507
0.51,0.04,0.0264188,0.767613,0.133562,0.072407,0.952055,1022
0.6,0.49,0,0.372375,0.117932,0.509693,0.609047,619
0.61,0,0.134194,0.865806,0,0,0.993548,775
0.61,0.01,0.0181951,0.868268,0.103348,0.0101892,0.988355,687
0.61,0.02,0.029909,0.854356,0.0897269,0.0260078,0.980494,769
0.61,0.03,0.0628627,0.837524,0.0541586,0.0454545,0.976789,517
0.61,0.04,0,0.833147,0.121094,0.0457589,0.984375,896
0.61,0.05,0,0.813028,0.122437,0.0645356,0.969843,829
0.61,0.06,0,0.78784,0.134541,0.0776197,0.950841,773
0.61,0.07,0.0216509,0.771313,0.106901,0.100135,0.949932,739
0.61,0.08,0,0.798271,0.115274,0.0864553,0.956772,694
0.51,0.05,0.00750883,0.756184,0.168286,0.0680212,0.95053,1132
0.61,0.09,0,0.758984,0.1171,0.123916,0.936803,807
0.61,0.1,0,0.74462,0.139885,0.115495,0.926829,697
0.61,0.11,0,0.752866,0.126115,0.121019,0.933758,785
0.61,0.12,0,0.688053,0.139381,0.172566,0.912979,678
0.61,0.13,0,0.726738,0.103209,0.170053,0.918717,935
0.61,0.14,0,0.689676,0.116447,0.193878,0.89916,833
0.61,0.15,0,0.68406,0.142202,0.173739,0.901376,872
0.61,0.16,0,0.690811,0.116757,0.192432,0.905946,925
0.61,0.17,0,0.659064,0.12807,0.212865,0.900585,855
0.61,0.18,0,0.655444,0.131805,0.212751,0.87106,698
0.51,0.06,0.0350082,0.751647,0.140033,0.0733114,0.9514,1214
0.61,0.19,0,0.664439,0.122326,0.213235,0.881016,748
0.61,0.2,0,0.649341,0.110542,0.240117,0.863836,683
0.61,0.21,0,0.607323,0.138258,0.254419,0.866162,792
0.61,0.22,0,0.623244,0.11175,0.265006,0.858238,783
0.61,0.23,0,0.583578,0.1239,0.292522,0.83871,682
0.61,0.24,0,0.580182,0.122542,0.297277,0.827534,661
0.61,0.25,0,0.563272,0.112654,0.324074,0.804012,648
0.61,0.26,0,0.586207,0.127395,0.286398,0.837165,522
0.61,0.27,0,0.581102,0.114173,0.304724,0.844094,635
0.61,0.28,0,0.53125,0.128064,0.340686,0.776961,816
0.51,0.07,0.0478128,0.720753,0.117497,0.113937,0.929807,983
0.61,0.29,0,0.576052,0.114887,0.309061,0.812298,618
0.61,0.3,0,0.50918,0.148103,0.342717,0.785802,817
0.61,0.31,0,0.576389,0.115741,0.30787,0.839506,648
0.61,0.32,0,0.543912,0.123752,0.332335,0.784431,501
0.61,0.33,0,0.486053,0.12622,0.387727,0.750349,717
0.61,0.34,0,0.482804,0.100529,0.416667,0.738095,378
0.61,0.35,0,0.495274,0.119093,0.385633,0.744802,529
0.61,0.36,0,0.469072,0.108984,0.421944,0.720177,679
0.61,0.37,0,0.492978,0.115871,0.391152,0.727528,712
0.61,0.38,0,0.465268,0.120839,0.413893,0.713459,691
0.51,0.08,0.00853242,0.729522,0.144625,0.117321,0.933447,1172
0.61,0.39,0,0.45098,0.123414,0.425606,0.690888,867
0.61,0.4,0,0.42971,0.134783,0.435507,0.678261,690
0.61,0.41,0,0.437182,0.122241,0.440577,0.672326,589
0.61,0.42,0,0.421296,0.121142,0.457562,0.66358,648
0.61,0.43,0,0.402357,0.119529,0.478114,0.651515,594
0.61,0.44,0,0.417342,0.123987,0.458671,0.646677,617
0.61,0.45,0,0.403069,0.120355,0.476575,0.647819,619
0.61,0.46,0,0.399844,0.112676,0.48748,0.652582,639
0.61,0.47,0,0.396605,0.0987654,0.50463,0.643519,648
0.61,0.48,0,0.386548,0.1094,0.504052,0.614263,617
0.5,0.05,0.0366255,0.759671,0.147737,0.0559671,0.954733,1215
0.51,0.09,0.0126642,0.71576,0.158068,0.113508,0.93621,1066
0.61,0.49,0,0.373358,0.0947467,0.531895,0.617261,533
0.62,0,0.134199,0.865801,0,0,0.989899,693
0.62,0.01,0.026087,0.87764,0.0850932,0.0111801,0.990062,805
