Drive homing rate,Resistance formation rate,rate wt,rate dr,rate of function preserving resistance,rate of function disrupting resistance,rate of inds with at least 1 drive copy,ending pop size
0.85,0.05,0,0.528516,0,0.471484,0.781684,4892
0.86,0,0,1,0,0,1,4704
0.86,0.001,0,0.979896,0,0.0201043,1,4601
0.86,0.002,0,0.974392,0,0.0256085,0.999577,4725
0.53,0.03,0,0.623312,0,0.376688,0.867511,4740
0.86,0.003,0,1,0,0,1,4617
0.86,0.004,0,0.936638,0,0.0633623,0.995967,4711
0.86,0.005,0,0.999691,0,0.000309023,1,4854
0.86,0.006,0,0.998913,0,0.00108672,1,4601
0.86,0.007,0,0.93466,0,0.0653403,0.995216,4599
0.86,0.008,0,0.940215,0,0.0597849,0.99768,4742
0.86,0.009,0,0.908785,0,0.0912148,0.992224,4758
0.86,0.01,0,0.977268,0,0.0227318,0.997997,4993
0.86,0.011,0,0.87726,0,0.12274,0.985866,4811
0.86,0.012,0,0.746729,0,0.253271,0.935416,4738
0.53,0.031,0,0.554834,0,0.445166,0.806226,4851
0.86,0.013,0,0.954349,0,0.0456513,0.997321,4852
0.86,0.014,0,0.982163,0,0.0178374,0.999557,4513
0.86,0.015,0,0.778283,0,0.221717,0.949948,4835
0.86,0.016,0,0.766306,0,0.233694,0.94625,4707
0.86,0.017,0,0.896055,0,0.103945,0.988728,4613
0.86,0.018,0,0.743451,0,0.256549,0.938395,4886
0.86,0.019,0,0.887321,0,0.112679,0.984852,4819
0.86,0.02,0,0.806937,0,0.193063,0.964141,4685
0.86,0.021,0,0.750054,0,0.249946,0.934299,4627
0.86,0.022,0,0.619267,0,0.380733,0.852565,4775
0.53,0.032,0,0.645215,0,0.354785,0.879649,4786
0.86,0.023,0,0.705559,0,0.294441,0.913596,4641
0.86,0.024,0,0.777214,0,0.222786,0.953849,4832
0.86,0.025,0,0.80766,0,0.19234,0.960859,4752
0.86,0.026,0,0.930023,0,0.0699772,0.994817,4823
0.86,0.027,0,0.80612,0,0.19388,0.957242,4771
0.86,0.028,0,0.845,0,0.155,0.978511,4700
0.86,0.029,0,0.803212,0,0.196788,0.963266,4764
0.86,0.03,0,0.816984,0,0.183016,0.963375,4669
0.86,0.031,0,0.711813,0,0.288187,0.915621,4622
0.86,0.032,0,0.648148,0,0.351852,0.872054,4752
0.53,0.033,0,0.505724,0,0.494276,0.754293,4717
0.86,0.033,0,0.744797,0,0.255203,0.938827,4757
0.86,0.034,0,0.720649,0,0.279351,0.919858,4804
0.86,0.035,0,0.803238,0,0.196762,0.965567,4879
0.86,0.036,0,0.757018,0,0.242982,0.943439,4809
0.86,0.037,0,0.61391,0,0.38609,0.851206,4644
0.86,0.038,0,0.757715,0,0.242285,0.938073,4796
0.86,0.039,0,0.459942,0,0.540058,0.706656,4868
0.86,0.04,0,0.529442,0,0.470558,0.771744,4806
0.86,0.041,0,0.681588,0,0.318412,0.899493,4736
0.86,0.042,0,0.610767,0,0.389233,0.845297,4848
0.53,0.034,0,0.469591,0,0.530409,0.711803,4719
0.86,0.043,0,0.726277,0,0.273723,0.925957,4700
0.86,0.044,0,0.65005,0,0.34995,0.88028,4995
0.86,0.045,0,0.525495,0,0.474505,0.77147,4844
0.86,0.046,0,0.648673,0,0.351327,0.879279,4937
0.86,0.047,0,0.691119,0,0.308881,0.908942,4887
0.86,0.048,0,0.687975,0,0.312025,0.903165,4740
0.86,0.049,0,0.635169,0,0.364831,0.867729,4831
0.86,0.05,0,0.534912,0,0.465088,0.786316,4984
0.87,0,0,1,0,0,1,4718
0.87,0.001,0,1,0,0,1,4640
0.53,0.035,0,0.750559,0,0.249441,0.940614,4917
0.87,0.002,0,1,0,0,1,4895
0.87,0.003,0,1,0,0,1,4621
0.87,0.004,0,0.999473,0,0.000527093,1,4743
0.87,0.005,0,0.908051,0,0.0919491,0.990935,4633
0.87,0.006,0,0.820288,0,0.179712,0.9689,4791
0.87,0.007,0,0.903498,0,0.0965025,0.995308,4689
0.87,0.008,0,0.846757,0,0.153243,0.974989,4718
0.87,0.009,0,0.980695,0,0.0193046,0.999787,4688
0.87,0.01,0,0.989201,0,0.0107989,1,4769
0.87,0.011,0,0.87188,0,0.12812,0.983572,4687
0.5,0.018,0,0.66493,0,0.33507,0.893519,4799
0.53,0.036,0,0.718692,0,0.281308,0.919626,4815
0.87,0.012,0,0.83743,0,0.16257,0.973146,4841
0.87,0.013,0,0.842031,0,0.157969,0.976023,4963
0.87,0.014,0,0.81962,0,0.18038,0.964346,4740
0.87,0.015,0,0.9,0,0.1,0.989684,4750
0.87,0.016,0,0.919276,0,0.0807237,0.994287,4726
0.87,0.017,0,0.832726,0,0.167274,0.970433,4938
0.87,0.018,0,0.782822,0,0.217178,0.959299,4791
0.87,0.019,0,0.939563,0,0.0604371,0.997101,4484
0.87,0.02,0,0.964584,0,0.0354158,0.998746,4786
0.87,0.021,0,0.81847,0,0.18153,0.968092,4889
0.53,0.037,0,0.563105,0,0.436895,0.816759,4857
0.87,0.022,0,0.681249,0,0.318751,0.893088,4789
0.87,0.023,0,0.717742,0,0.282258,0.919151,4898
0.87,0.024,0,0.890412,0,0.109588,0.986589,4996
0.87,0.025,0,0.903572,0,0.0964278,0.990502,4843
0.87,0.026,0,0.679273,0,0.320727,0.906592,4839
0.87,0.027,0,0.800555,0,0.199445,0.961736,4861
0.87,0.028,0,0.656257,0,0.343743,0.883731,4739
0.87,0.029,0,0.62931,0,0.37069,0.86103,4814
0.87,0.03,0,0.681401,0,0.318599,0.897713,4898
0.87,0.031,0,0.69203,0,0.30797,0.905018,4843
0.53,0.038,0,0.703211,0,0.296789,0.909826,4702
0.87,0.032,0,0.699959,0,0.300041,0.90757,4901
0.87,0.033,0,0.840737,0,0.159263,0.972569,4885
0.87,0.034,0,0.752569,0,0.247431,0.939375,4866
0.87,0.035,0,0.905431,0,0.0945695,0.991534,4843
0.87,0.036,0,0.755956,0,0.244044,0.947199,4659
0.87,0.037,0,0.663138,0,0.336862,0.878995,4818
0.87,0.038,0,0.631199,0,0.368801,0.854878,4920
0.87,0.039,0,0.609285,0,0.390715,0.850247,4868
0.87,0.04,0,0.594685,0,0.405315,0.82882,4948
0.87,0.041,0,0.731554,0,0.268446,0.9323,5096
0.53,0.039,0,0.546261,0,0.453739,0.784116,4961
0.87,0.042,0,0.618496,0,0.381504,0.851016,4920
0.87,0.043,0,0.625102,0,0.374898,0.863989,4904
0.87,0.044,0,0.670172,0,0.329828,0.895036,4754
0.87,0.045,0,0.485522,0,0.514478,0.729266,4835
0.87,0.046,0,0.760533,0,0.239467,0.942805,4913
0.87,0.047,0,0.529551,0,0.470449,0.774266,4873
0.87,0.048,0,0.663332,0,0.336668,0.894038,4898
0.87,0.049,0,0.510605,0,0.489395,0.76318,4856
0.87,0.05,0,0.479402,0,0.520598,0.735466,4782
0.88,0,0,1,0,0,1,4752
0.53,0.04,0,0.556951,0,0.443049,0.80454,4978
0.88,0.001,0,1,0,0,1,4732
0.88,0.002,0,0.992453,0,0.00754677,1,4704
0.88,0.003,0,1,0,0,1,4685
0.88,0.004,0,0.834686,0,0.165314,0.973991,4806
0.88,0.005,0,0.985054,0,0.0149459,0.999364,4717
0.88,0.006,0,0.953234,0,0.0467665,0.997613,4608
0.88,0.007,0,1,0,0,1,4764
0.88,0.008,0,0.78928,0,0.21072,0.959983,4748
0.88,0.009,0,0.774518,0,0.225482,0.945774,4721
0.88,0.01,0,0.905658,0,0.0943416,0.991376,4754
0.53,0.041,0,0.61462,0,0.38538,0.851077,4781
0.88,0.011,0,0.699576,0,0.300424,0.915678,4720
0.88,0.012,0,0.894146,0,0.105854,0.989281,4851
0.88,0.013,0,0.733152,0,0.266848,0.931201,4971
0.88,0.014,0,0.891018,0,0.108982,0.984296,4776
0.88,0.015,0,0.895574,0,0.104426,0.987739,4812
0.88,0.016,0,0.887684,0,0.112316,0.986907,4888
0.88,0.017,0,0.83829,0,0.16171,0.97501,4842
0.88,0.018,0,0.779922,0,0.220078,0.949908,4871
0.88,0.019,0,0.854897,0,0.145103,0.97748,4707
0.88,0.02,0,0.861833,0,0.138167,0.975691,4813
0.53,0.042,0,0.631174,0,0.368826,0.856478,4940
0.88,0.021,0,0.826146,0,0.173854,0.966042,4800
0.88,0.022,0,0.857143,0,0.142857,0.984195,4872
0.88,0.023,0,0.804559,0,0.195441,0.964347,4628
0.88,0.024,0,0.852302,0,0.147698,0.97549,4692
0.88,0.025,0,0.715597,0,0.284403,0.919744,4847
0.88,0.026,0,0.660999,0,0.339001,0.886504,4705
0.88,0.027,0,0.683497,0,0.316503,0.899019,4793
0.88,0.028,0,0.740034,0,0.259966,0.934419,4666
0.88,0.029,0,0.560562,0,0.439438,0.812939,4838
0.88,0.03,0,0.745746,0,0.254254,0.934555,4584
0.53,0.043,0,0.613271,0,0.386729,0.854545,4785
0.88,0.031,0,0.906184,0,0.093816,0.991136,4738
0.88,0.032,0,0.710457,0,0.289543,0.91969,4906
0.88,0.033,0,0.71922,0,0.28078,0.923713,4719
0.88,0.034,0,0.725803,0,0.274197,0.923675,4887
0.88,0.035,0,0.544292,0,0.455708,0.789977,4809
0.88,0.036,0,0.637062,0,0.362938,0.872588,4819
0.88,0.037,0,0.62296,0,0.37704,0.859445,4717
0.88,0.038,0,0.601322,0,0.398678,0.835934,4614
0.88,0.039,0,0.738119,0,0.261881,0.93156,4924
0.88,0.04,0,0.756165,0,0.243835,0.941114,4704
0.53,0.044,0,0.617508,0,0.382492,0.862084,4655
0.88,0.041,0,0.483939,0,0.516061,0.729372,4763
0.88,0.042,0,0.653655,0,0.346345,0.880612,5034
0.88,0.043,0,0.627146,0,0.372854,0.865236,4660
0.88,0.044,0,0.676115,0,0.323885,0.89704,4798
0.88,0.045,0,0.478823,0,0.521177,0.725016,4793
0.88,0.046,0,0.663663,0,0.336337,0.889124,4717
0.88,0.047,0,0.610938,0,0.389062,0.844792,4800
0.88,0.048,0,0.564458,0,0.435542,0.803815,4980
0.88,0.049,0,0.75822,0,0.24178,0.942199,4775
0.88,0.05,0,0.578066,0,0.421934,0.816152,5015
0.53,0.045,0,0.382752,0,0.617248,0.620329,4870
0.89,0,0,1,0,0,1,4773
0.89,0.001,0,1,0,0,1,4671
0.89,0.002,0,1,0,0,1,4516
0.89,0.003,0,0.954719,0,0.045281,0.998303,4715
0.89,0.004,0,0.910084,0,0.089916,0.993277,4760
0.89,0.005,0,1,0,0,1,4676
0.89,0.006,0,0.9325,0,0.0675,0.994583,4800
0.89,0.007,0,0.963704,0,0.0362963,0.998519,4725
0.89,0.008,0,0.970683,0,0.0293167,0.998707,4639
0.89,0.009,0,0.944932,0,0.0550684,0.998717,4676
0.5,0.001,0,0.997425,0,0.00257511,1,4660
0.5,0.019,0,0.773739,0,0.226261,0.948071,4718
0.53,0.046,0,0.49238,0,0.50762,0.744829,4593
0.89,0.01,0,0.827827,0,0.172173,0.970822,4661
0.89,0.011,0,0.748052,0,0.251948,0.934513,4749
0.89,0.012,0,0.913168,0,0.0868321,0.993427,4716
0.89,0.013,0,0.934488,0,0.065512,0.996988,4648
0.89,0.014,0,0.959569,0,0.040431,0.99936,4687
0.89,0.015,0,0.847729,0,0.152271,0.976868,4712
0.89,0.016,0,0.756878,0,0.243122,0.934991,4907
0.89,0.017,0,0.805319,0,0.194681,0.965095,4813
0.89,0.018,0,0.872194,0,0.127806,0.982609,4945
0.89,0.019,0,0.902398,0,0.0976017,0.990198,4795
0.53,0.047,0,0.489362,0,0.510638,0.738543,4888
0.89,0.02,0,0.715891,0,0.284109,0.925911,4940
0.89,0.021,0,0.653422,0,0.346578,0.879759,4807
0.89,0.022,0,0.903131,0,0.0968691,0.990544,4759
0.89,0.023,0,0.846721,0,0.153279,0.972746,4880
0.89,0.024,0,0.783316,0,0.216684,0.948919,4855
0.89,0.025,0,0.80287,0,0.19713,0.961323,4809
0.89,0.026,0,0.775344,0,0.224656,0.942857,4725
0.89,0.027,0,0.814928,0,0.185072,0.966871,4890
0.89,0.028,0,0.810455,0,0.189545,0.962442,4553
0.89,0.029,0,0.833265,0,0.166735,0.975215,4882
0.53,0.048,0,0.480122,0,0.519878,0.72865,4754
0.89,0.03,0,0.783951,0,0.216049,0.949153,4779
0.89,0.031,0,0.806499,0,0.193501,0.967925,4770
0.89,0.032,0,0.8762,0,0.1238,0.985386,4790
0.89,0.033,0,0.54121,0,0.45879,0.786614,4841
0.89,0.034,0,0.688019,0,0.311981,0.901681,4699
0.89,0.035,0,0.737553,0,0.262447,0.94,4700
0.89,0.036,0,0.590686,0,0.409314,0.834596,4885
0.89,0.037,0,0.728185,0,0.271815,0.922166,4985
0.89,0.038,0,0.57629,0,0.42371,0.816574,4863
0.89,0.039,0,0.605616,0,0.394384,0.849473,4843
0.53,0.049,0,0.551384,0,0.448616,0.796853,5021
0.89,0.04,0,0.770216,0,0.229784,0.944962,4724
0.89,0.041,0,0.601928,0,0.398072,0.84598,4876
0.89,0.042,0,0.791414,0,0.208586,0.95808,4938
0.89,0.043,0,0.514458,0,0.485542,0.768072,4980
0.89,0.044,0,0.869593,0,0.130407,0.985018,4739
0.89,0.045,0,0.750721,0,0.249279,0.940898,4856
0.89,0.046,0,0.639471,0,0.360529,0.868995,4725
0.89,0.047,0,0.689532,0,0.310468,0.90644,4767
0.89,0.048,0,0.747473,0,0.252527,0.936717,4946
0.89,0.049,0,0.525693,0,0.474307,0.767129,4904
0.53,0.05,0,0.497788,0,0.502212,0.745374,4972
0.89,0.05,0,0.562175,0,0.437825,0.807477,5002
0.9,0,0,1,0,0,1,4808
0.9,0.001,0,1,0,0,1,4766
0.9,0.002,0,0.91499,0,0.0850105,0.991824,4770
0.9,0.003,0,0.746061,0,0.253939,0.938226,4824
0.9,0.004,0,0.98365,0,0.0163496,0.999359,4679
0.9,0.005,0,1,0,0,1,4646
0.9,0.006,0,0.959814,0,0.0401861,0.997673,4728
0.9,0.007,0,0.951286,0,0.0487142,0.997073,4783
0.9,0.008,0,0.919099,0,0.0809008,0.994162,4796
0.54,0,0,1,0,0,1,4798
0.9,0.009,0,1,0,0,1,4629
0.9,0.01,0,0.841527,0,0.158473,0.974686,4780
0.9,0.011,0,0.918197,0,0.081803,0.993531,4792
0.9,0.012,0,0.926898,0,0.073102,0.995879,4610
0.9,0.013,0,0.854277,0,0.145723,0.977191,4735
0.9,0.014,0,0.868659,0,0.131341,0.984635,4751
0.9,0.015,0,0.975219,0,0.0247807,0.999342,4560
0.9,0.016,0,0.831755,0,0.168245,0.969522,4856
0.9,0.017,0,0.898572,0,0.101428,0.988619,4481
0.9,0.018,0,0.660507,0,0.339493,0.883326,4654
0.54,0.001,0,1,0,0,1,4655
0.9,0.019,0,0.811861,0,0.188139,0.965397,4595
0.9,0.02,0,0.768966,0,0.231034,0.952272,4798
0.9,0.021,0,0.68959,0,0.31041,0.901185,4726
0.9,0.022,0,0.709234,0,0.290766,0.915943,4949
0.9,0.023,0,0.732632,0,0.267368,0.928617,4707
0.9,0.024,0,0.883966,0,0.116034,0.988324,4796
0.9,0.025,0,0.93383,0,0.0661704,0.99421,4836
0.9,0.026,0,0.785476,0,0.214524,0.952073,4799
0.9,0.027,0,0.743221,0,0.256779,0.931581,4794
0.9,0.028,0,0.745594,0,0.254406,0.93627,4880
0.54,0.002,0,1,0,0,1,4733
0.9,0.029,0,0.781091,0,0.218909,0.952778,4913
0.9,0.03,0,0.746094,0,0.253906,0.925253,4736
0.9,0.031,0,0.736386,0,0.263614,0.938661,4793
0.9,0.032,0,0.670845,0,0.329155,0.89453,4826
0.9,0.033,0,0.758221,0,0.241779,0.941973,4653
0.9,0.034,0,0.669198,0,0.330802,0.889185,4873
0.9,0.035,0,0.762194,0,0.237806,0.940575,4695
0.9,0.036,0,0.700513,0,0.299487,0.911795,4875
0.9,0.037,0,0.827691,0,0.172309,0.967199,4756
0.9,0.038,0,0.688988,0,0.311012,0.902712,4831
0.54,0.003,0,0.948696,0,0.0513042,0.998275,4639
0.9,0.039,0,0.896473,0,0.103527,0.989146,4791
0.9,0.04,0,0.751465,0,0.248535,0.935543,4949
0.9,0.041,0,0.735906,0,0.264094,0.928229,5002
0.9,0.042,0,0.704304,0,0.295696,0.911057,4902
0.9,0.043,0,0.694581,0,0.305419,0.899336,4669
0.9,0.044,0,0.653219,0,0.346781,0.8831,4722
0.9,0.045,0,0.487026,0,0.512974,0.738262,4856
0.9,0.046,0,0.577053,0,0.422947,0.821684,4750
0.9,0.047,0,0.504866,0,0.495134,0.755022,4829
0.9,0.048,0,0.79172,0,0.20828,0.955054,4650
0.54,0.004,0,0.873739,0,0.126261,0.984034,4760
0.9,0.049,0,0.61206,0,0.38794,0.844412,4859
0.9,0.05,0,0.643773,0,0.356227,0.868072,4601
0.91,0,0,1,0,0,1,4724
0.91,0.001,0,1,0,0,1,4683
0.91,0.002,0,1,0,0,1,4674
0.91,0.003,0,1,0,0,1,4605
0.91,0.004,0,0.882178,0,0.117822,0.985963,4702
0.91,0.005,0,0.906184,0,0.0938162,0.989411,4722
0.91,0.006,0,0.842055,0,0.157945,0.973305,4720
0.91,0.007,0,0.961463,0,0.0385367,0.998046,4606
0.5,0.02,0,0.877293,0,0.122707,0.983976,4743
0.54,0.005,0,0.798357,0,0.201643,0.962354,4808
0.91,0.008,0,1,0,0,1,4828
0.91,0.009,0,0.981112,0,0.0188875,0.999792,4818
0.91,0.01,0,0.905715,0,0.0942845,0.994577,4794
0.91,0.011,0,0.86084,0,0.13916,0.981373,4617
0.91,0.012,0,0.922473,0,0.0775269,0.993333,4650
0.91,0.013,0,0.820272,0,0.179728,0.968447,4849
0.91,0.014,0,0.843795,0,0.156205,0.979076,4827
0.91,0.015,0,0.912164,0,0.0878364,0.992906,4793
0.91,0.016,0,0.847654,0,0.152346,0.975787,4667
0.91,0.017,0,0.743846,0,0.256154,0.935908,4712
0.54,0.006,0,0.917915,0,0.0820848,0.993881,4739
0.91,0.018,0,0.854158,0,0.145842,0.98026,4762
0.91,0.019,0,0.849482,0,0.150518,0.979284,4634
0.91,0.02,0,0.75384,0,0.24616,0.937724,4753
0.91,0.021,0,0.859083,0,0.140917,0.981543,4822
0.91,0.022,0,0.838465,0,0.161535,0.976149,4612
0.91,0.023,0,0.76232,0,0.23768,0.943737,4870
0.91,0.024,0,0.827111,0,0.172889,0.972847,4714
0.91,0.025,0,0.709222,0,0.290778,0.914889,4782
0.91,0.026,0,0.829983,0,0.170017,0.975087,4576
0.91,0.027,0,0.685114,0,0.314886,0.902325,4689
0.54,0.007,0,0.842251,0,0.157749,0.97827,4878
0.91,0.028,0,0.819699,0,0.180301,0.967028,4792
0.91,0.029,0,0.808209,0,0.191791,0.964046,4617
0.91,0.03,0,0.55935,0,0.44065,0.805081,4920
0.91,0.031,0,0.765076,0,0.234924,0.944172,4693
0.91,0.032,0,0.81352,0,0.18648,0.965131,4904
0.91,0.033,0,0.63795,0,0.36205,0.869311,4614
0.91,0.034,0,0.851935,0,0.148065,0.974343,4677
0.91,0.035,0,0.729482,0,0.270518,0.922405,4691
0.91,0.036,0,0.830792,0,0.169208,0.971172,4787
0.91,0.037,0,0.737594,0,0.262406,0.931387,4897
0.54,0.008,0,0.959697,0,0.0403031,0.998463,4553
0.91,0.038,0,0.731439,0,0.268561,0.92932,4768
0.91,0.039,0,0.752687,0,0.247313,0.934879,4745
0.91,0.04,0,0.967498,0,0.0325016,0.997693,4769
0.91,0.041,0,0.553319,0,0.446681,0.804792,5092
0.91,0.042,0,0.71023,0,0.28977,0.917119,4790
0.91,0.043,0,0.7882,0,0.2118,0.961434,4771
0.91,0.044,0,0.709056,0,0.290944,0.906588,4903
0.91,0.045,0,0.675591,0,0.324409,0.889675,4949
0.91,0.046,0,0.703474,0,0.296526,0.919975,4836
0.91,0.047,0,0.744466,0,0.255534,0.930309,4563
0.54,0.009,0,0.823811,0,0.176189,0.969873,4813
0.91,0.048,0,0.57439,0.00473485,0.420875,0.816709,4752
0.91,0.049,0,0.631556,0,0.368444,0.865098,4633
0.91,0.05,0,0.757465,0,0.242535,0.939862,4789
0.92,0,0,1,0,0,1,4807
0.92,0.001,0,1,0,0,1,4700
0.92,0.002,0,1,0,0,1,4752
0.92,0.003,0,1,0,0,1,4754
0.92,0.004,0,0.941594,0,0.0584063,0.99562,4794
0.92,0.005,0,0.856569,0,0.143431,0.97948,4727
0.92,0.006,0,0.973392,0,0.0266078,0.998973,4867
0.54,0.01,0,0.949726,0,0.050274,0.997049,4744
0.92,0.007,0,1,0,0,1,4729
0.92,0.008,0,0.829932,0,0.170068,0.970238,4704
0.92,0.009,0,0.99468,0,0.0053203,0.999783,4605
0.92,0.01,0,0.941139,0,0.0588608,0.998734,4740
0.92,0.011,0,0.995147,0,0.00485337,1,4842
0.92,0.012,0,0.872478,0,0.127522,0.983011,4709
0.92,0.013,0,0.966715,0,0.0332851,0.997312,4837
0.92,0.014,0,0.973964,0,0.0260361,0.999575,4705
0.92,0.015,0,0.885748,0,0.114252,0.986772,4687
0.92,0.016,0,0.95699,0,0.0430096,0.998079,4685
0.54,0.011,0,0.9572,0,0.0428003,0.998954,4778
0.92,0.017,0,0.835234,0,0.164766,0.969515,4822
0.92,0.018,0,0.933498,0,0.0665019,0.996777,4654
0.92,0.019,0,0.810252,0,0.189748,0.964442,4809
0.92,0.02,0,0.840244,0,0.159756,0.974532,4751
0.92,0.021,0,0.771667,0,0.228333,0.947792,4846
0.92,0.022,0,0.640238,0,0.359762,0.871543,4881
0.92,0.023,0,0.731348,0,0.268652,0.935841,4785
0.92,0.024,0,0.778045,0,0.221955,0.947566,4787
0.92,0.025,0,0.702241,0,0.297759,0.908672,4774
0.92,0.026,0,0.807677,0,0.192323,0.964585,4885
0.54,0.012,0,0.7416,0,0.2584,0.936791,4762
0.92,0.027,0,0.883942,0,0.116058,0.988042,4683
0.92,0.028,0,0.702788,0,0.297212,0.913226,4771
0.92,0.029,0,0.747097,0,0.252903,0.935919,4822
0.92,0.03,0,0.667151,0,0.332849,0.889535,4816
0.92,0.031,0,0.873582,0,0.126418,0.984586,4671
0.92,0.032,0,0.69381,0,0.30619,0.901814,4685
0.92,0.033,0,0.747008,0,0.252992,0.936385,4763
0.92,0.034,0,0.691291,0,0.308709,0.908476,4731
0.92,0.035,0,0.823295,0,0.176705,0.967292,5014
0.92,0.036,0,0.684116,0,0.315884,0.9055,4709
0.54,0.013,0,0.703202,0,0.296798,0.910099,4872
0.92,0.037,0,0.770224,0,0.229776,0.951829,4920
0.92,0.038,0,0.794902,0,0.205098,0.961927,4649
0.92,0.039,0,0.70353,0,0.29647,0.911863,4788
0.92,0.04,0,0.629797,0,0.370203,0.861892,4873
0.92,0.041,0,0.511768,0,0.488232,0.75337,4971
0.92,0.042,0,0.725204,0,0.274796,0.918432,4769
0.92,0.043,0,0.666225,0,0.333775,0.894007,4906
0.92,0.044,0,0.744768,0,0.255232,0.933549,4635
0.92,0.045,0,0.709892,0,0.290108,0.916085,4731
0.92,0.046,0,0.60961,0,0.39039,0.842885,4589
0.54,0.014,0,0.895576,0,0.104424,0.988677,4769
0.92,0.047,0,0.81036,0,0.18964,0.966424,4527
0.92,0.048,0,0.674115,0,0.325885,0.892496,4744
0.92,0.049,0,0.553418,0,0.446582,0.799083,5017
0.92,0.05,0,0.723828,0,0.276172,0.929351,4671
0.93,0,0,1,0,0,1,4698
0.93,0.001,0,1,0,0,1,4748
0.93,0.002,0,0.936266,0,0.0637343,0.996858,4456
0.93,0.003,0,0.95507,0,0.0449297,0.997691,4763
0.93,0.004,0,0.927313,0,0.0726868,0.995331,4712
0.93,0.005,0,0.783873,0,0.216127,0.951536,4849
0.5,0.021,0,0.610766,0,0.389234,0.852588,4830
0.54,0.015,0,0.715385,0,0.284615,0.92166,4940
0.93,0.006,0,1,0,0,1,4652
0.93,0.007,0,1,0,0,1,4739
0.93,0.008,0,0.907841,0,0.0921589,0.99002,4910
0.93,0.009,0,0.816014,0,0.183986,0.96678,4696
0.93,0.01,0,0.777214,0,0.222786,0.950328,4731
0.93,0.011,0,0.901807,0,0.0981925,0.992486,4924
0.93,0.012,0,0.875076,0,0.124924,0.983901,4907
0.93,0.013,0,0.884362,0,0.115638,0.984568,4860
0.93,0.014,0,0.947281,0,0.052719,0.995641,4818
0.93,0.015,0,0.877174,0,0.122826,0.982605,4714
0.54,0.016,0,0.833975,0,0.166025,0.973042,4674
0.93,0.016,0,0.823914,0,0.176086,0.968579,4742
0.93,0.017,0,0.819759,0,0.180241,0.960652,4727
0.93,0.018,0,0.847909,0,0.152091,0.979834,4711
0.93,0.019,0,0.745415,0.028762,0.225823,0.933306,4798
0.93,0.02,0,0.864856,0,0.135144,0.98121,4843
0.93,0.021,0,0.871245,0,0.128755,0.984059,4893
0.93,0.022,0,0.823031,0,0.176969,0.971644,4902
0.93,0.023,0,0.838895,0,0.161105,0.972471,4795
0.93,0.024,0,0.93384,0,0.0661596,0.994374,4799
0.93,0.025,0,0.699896,0,0.300104,0.917391,4830
0.54,0.017,0,0.684988,0,0.315012,0.90219,4703
0.93,0.026,0,0.761837,0,0.238163,0.943101,4921
0.93,0.027,0,0.845919,0,0.154081,0.97602,4754
0.93,0.028,0,0.789535,0,0.210465,0.95606,4711
0.93,0.029,0,0.852108,0,0.147892,0.976789,4696
0.93,0.03,0,0.806989,0.00721252,0.185798,0.960991,4922
0.93,0.031,0,0.608932,0,0.391068,0.84538,4870
0.93,0.032,0,0.749072,0,0.250928,0.93567,4850
0.93,0.033,0,0.805188,0,0.194812,0.956954,4530
0.93,0.034,0,0.617793,0,0.382207,0.858855,4839
0.93,0.035,0,0.78291,0,0.21709,0.949435,4687
0.54,0.018,0,0.736144,0,0.263856,0.925462,4709
0.93,0.036,0,0.729867,0,0.270133,0.933167,4818
0.93,0.037,0,0.786687,0,0.213313,0.955338,4702
0.93,0.038,0,0.694048,0,0.305952,0.907212,4839
0.93,0.039,0,0.647301,0,0.352699,0.872476,4854
0.93,0.04,0,0.700747,0,0.299253,0.913016,4817
0.93,0.041,0,0.681386,0,0.318614,0.902176,4733
0.93,0.042,0,0.638315,0,0.361685,0.866694,4891
0.93,0.043,0,0.626775,0,0.373225,0.868226,5001
0.93,0.044,0,0.780558,0,0.219442,0.959393,4876
0.93,0.045,0,0.707482,0,0.292518,0.911426,4945
0.54,0.019,0,0.722878,0,0.277122,0.92236,4830
0.93,0.046,0,0.664204,0,0.335796,0.887931,4872
0.93,0.047,0,0.731201,0,0.268799,0.929373,4814
0.93,0.048,0,0.636265,0,0.363735,0.874865,4627
0.93,0.049,0,0.668504,0,0.331496,0.891408,4807
0.93,0.05,0,0.599579,0,0.400421,0.842105,4750
0.94,0,0,1,0,0,1,4861
0.94,0.001,0,1,0,0,1,4430
0.94,0.002,0,0.988679,0,0.0113211,1,4814
0.94,0.003,0,0.948954,0,0.0510463,0.997252,4731
0.94,0.004,0,0.988911,0,0.0110885,1,4915
0.54,0.02,0,0.585091,0,0.414909,0.82054,4742
0.94,0.005,0,0.962738,0,0.0372619,0.999581,4777
0.94,0.006,0,0.964654,0,0.0353458,0.998244,4555
0.94,0.007,0,0.871355,0,0.128645,0.98639,4629
0.94,0.008,0,0.783287,0,0.216713,0.947946,4649
0.94,0.009,0,0.968887,0,0.0311125,0.999371,4773
0.94,0.01,0,0.922538,0,0.0774618,0.997282,4783
0.94,0.011,0,0.883905,0,0.116095,0.984144,4604
0.94,0.012,0,0.843121,0,0.156879,0.978256,4921
0.94,0.013,0,0.92938,0,0.0706203,0.995599,4772
0.94,0.014,0,0.85701,0,0.14299,0.9777,4843
0.54,0.021,0,0.737244,0,0.262756,0.933082,4782
0.94,0.015,0,0.975027,0,0.0249734,0.999362,4705
0.94,0.016,0,0.63581,0,0.36419,0.863763,4683
